simulation_window,planning_window,num_agents,seed,status,returncode,completed_tasks,throughput_per_step,mean_solver_time,total_solver_time,planning_calls
5,5,160,13,ok,0,715,2.79296875,0.031868326923076916,1.6571529999999997,52
5,5,160,14,ok,0,747,2.91796875,0.030063653846153855,1.5633100000000004,52
5,5,160,15,ok,0,751,2.93359375,0.029972326923076918,1.5585609999999996,52
5,5,160,16,ok,0,759,2.96484375,0.030078269230769242,1.5640700000000005,52
5,5,160,17,ok,0,744,2.90625,0.029691538461538467,1.5439600000000002,52
5,5,160,18,ok,0,739,2.88671875,0.03138132692307693,1.6318290000000002,52
5,5,160,19,ok,0,744,2.90625,0.031346692307692305,1.6300279999999998,52
5,5,192,10,ok,0,871,3.40234375,0.05146951923076923,2.676415,52
5,5,192,11,ok,0,878,3.4296875,0.049206865384615384,2.558757,52
5,5,192,12,ok,0,908,3.546875,0.05164421153846154,2.685499,52
5,5,192,13,ok,0,861,3.36328125,0.05188913461538461,2.6982349999999995,52
5,5,192,14,ok,0,864,3.375,0.06861105769230771,3.567775000000001,52
5,5,192,15,ok,0,890,3.4765625,0.047646730769230775,2.4776300000000004,52
5,5,192,16,ok,0,896,3.5,0.04910219230769232,2.5533140000000007,52
5,5,192,17,ok,0,888,3.46875,0.04840757692307693,2.5171940000000004,52
5,5,192,18,ok,0,869,3.39453125,0.04817336538461539,2.505015,52
5,5,192,19,ok,0,892,3.484375,0.05161428846153845,2.6839429999999993,52
5,5,224,10,ok,0,745,2.91015625,0.25568769999999996,12.784384999999999,50
5,5,224,11,ok,0,664,2.59375,0.2143119130434782,9.858347999999998,46
5,5,224,12,ok,0,1028,4.015625,0.07902296153846153,4.109194,52
5,5,224,13,ok,0,984,3.84375,0.08978590384615386,4.6688670000000005,52
5,5,224,14,ok,0,953,3.72265625,0.11337663461538462,5.8955850000000005,52
5,5,224,15,ok,0,1006,3.9296875,0.07754821153846156,4.032507000000001,52
5,5,224,16,ok,0,1020,3.984375,0.07807823076923073,4.0600679999999985,52
5,5,224,17,ok,0,994,3.8828125,0.08981469230769232,4.670364,52
5,5,224,18,ok,0,591,2.30859375,0.27012969767441863,11.615577000000002,43
5,5,224,19,ok,0,1016,3.96875,0.08565238461538463,4.453924000000001,52
5,10,96,10,ok,0,475,1.85546875,0.013817653846153846,0.718518,52
